Index,ID,Name,Brand,Colours,Price($),Gender,Currency,Date
493,AVpfOpVrilAPnD_xXqw2,"Portwest Fw57 Regular Steelite All Weather Safety Boot S3, Black - Size 45",Portwest,Multicolor,67.06,Men's,USD,2017-01-11
494,AVpfeyeDilAPnD_xcgBE,New Balance Mt690   Round Toe Synthetic  Running Shoe,New Balance,Orange,66.99,Men's,USD,2017-01-08
495,AVpfIEJ-1cnluZ0-edeN,Puma R698 Knit Mesh Splatter   Round Toe Canvas  Sneakers,PUMA,Red,66.98,Men's,USD,2016-11-09
496,AVpfxEvPLJeJML43DWUr,"Golfstream Shoes E2077 Two Strap Sandal, Black Faux Croc, 10 Medium",Golfstream Shoes,Multicolor,66.93,Men's,USD,2017-01-11
497,AVpfxGFGilAPnD_xh5Rp,Unisex Usb Rechargeable Men's Led Sport Shoes Women's Flashing Fashion Sneakers,Z-joyee,Silver I,66.88,Men's,USD,2015-12-01
498,AVpfKOejilAPnD_xWOH4,New Nike Hypervenom Phelon Ic Indoor Soccer Shoes Bright Crimson 599849 Size 7.5,Nike,Red,66.49,Men's,USD,2016-04-10
499,AVpfFFLIilAPnD_xUfZh,Nike Air Zoom Pegasus 32 Mens Running Shoes 9.5 Ghost Green Black 749340 300,Nike,Ghost Green,66.49,Men's,USD,2016-02-15
500,AVpfgOHF1cnluZ0-l5wK,Nike Roshe One Print Men's Shoes Size,Nike,AllumiumWhitePersian Violet,66.36,Men's,USD,2017-01-24
501,AVpfWk2cLJeJML437rAp,Nike Roshe One Br Men's Shoes Size,Nike,CalypsoWhite,66.36,Men's,USD,2017-01-11
502,AVpfDVWu1cnluZ0-c1oc,Reebok Realflex Run 2.0 Running Men's Shoes Size,Reebok,CharcoalOrangeBlue,66.07,Men's,USD,2017-01-24
503,AVpe4jpsilAPnD_xQBBK,New Balance Mw847   Round Toe Synthetic  Walking Shoe,New Balance,Black,65.99,Men's,USD,2016-10-05
504,AVpfLzgV1cnluZ0-ftdo,Mizuno Wave Legend 3   Round Toe Synthetic  Running Shoe,Mizuno,White,65.99,Men's,USD,2017-01-11
505,AVpfBrPk1cnluZ0-cR3d,New Balance X818   Round Toe Synthetic  Sneakers,New Balance,Black,65.98,Men's,USD,2016-11-09
506,AVpfa08p1cnluZ0-kb6a,"Skechers Size 12 Steel Toe Athletic Style Work Shoes, Men's, Brown, Ew, 76760ew -brtp Sz 12",SKECHERS,Brown,65.74,Men's,USD,2017-01-11
507,AVpfbdeLilAPnD_xbnsK,"Brooks�� Mens Run Shoes Size 15 Wh/bl/silver/olmpc Adrenaline Gts 13, 110129 420",Brooks,WhtObsdianBlckOlmpcSlvr,65.69,Men's,USD,2016-04-19
508,AVpfXmRi1cnluZ0-jhPl,Nib Nike Mens Sz 10 Lunarglide 6 Flash Running Casual Shoe 683651 001 New $125,Nike,Multi-Color,65.69,Men's,USD,2016-03-18
509,AVpfkI_51cnluZ0-nEFV,Caterpillar Men's Brady Mid Boot,Caterpillar,Summer Brown,65.42,Men's,USD,2017-01-09
510,AVpfDZtaLJeJML431Vwc,New Balance Men's Cm1600cp Grey/purple Running Shoes Size 12,New Balance,GreyPurple,65.0,Men's,USD,2017-01-08
511,AVpe4IHN1cnluZ0-Yy1K,Vans Authentic   Round Toe Canvas  Sneakers,VANS,Mickey Mouse,65.0,Men's,USD,2017-01-11
512,AVpfzvTVLJeJML43EHlo,Pacific Trail Raker Hiking Boots Men's Shoes Size,PACIFIC TRAIL,BlackGrey,65.0,Men's,USD,2017-01-11
513,AVpfMsAwilAPnD_xXBzh,Rockport Men's Essential Detail Chukka Casual Shoe,Rockport,Black,65.0,Men's,USD,2017-01-20
514,AVpfU4k4ilAPnD_xZr4p,Puma Racer 4   Round Toe Leather  Running Shoe,PUMA,WhiteHigh Rise BlackSilver,65.0,Men's,USD,2017-01-11
515,AVpfFC3ZLJeJML4316p1,Seavees 3 Eye Chukka Men  Round Toe Leather Brown Chukka Boot,Seavees,Brown,64.99,Men's,USD,2017-01-11
516,AVpfsdJJilAPnD_xgjXC,Puma Speed 600 Ignite Men  Round Toe Synthetic Black Sneakers,PUMA,Black,64.99,Men's,USD,2016-11-05
517,AVpe7sigLJeJML43ynYH,New Balance U420    Suede  Fashion Sneakers,New Balance,Gray,64.99,Men's,USD,2017-01-09
518,AVpe67aJ1cnluZ0-Z3CX,Under Armour Micro G Assert 6   Round Toe Synthetic  Running Shoe,Under Armour,Gray,64.99,Men's,USD,2017-01-08
519,AVpfZfG_ilAPnD_xbFdr,Cole Haan Carter Grand Cap Toe Men's Oxford Dress Shoes,Cole Haan,Burgundy,64.99,Men's,USD,2017-01-11
520,AVpe7zHj1cnluZ0-aLKn,Reebok Zpump Fusion Flame Men  Round Toe Canvas Black Running Shoe,Reebok,Black,64.99,Men's,USD,2016-11-05
521,AVpe55dwLJeJML43x9HB,Bogs Eugene    Round Toe Suede  Boot,Bogs,Pewter Waterproof,64.99,Men's,USD,2017-01-11
522,AVpfUaguilAPnD_xZijA,Keuka Suregrip Mens Barton Black Casual Slip Resistant Work Shoes,Keuka SureGrip,Black,64.98,Men's,USD,2017-01-11
523,AVpfpEKo1cnluZ0-ojSU,Lacoste Youth Ampthill 117 Sneakers In Black/white,Lacoste,BlackWhite,64.95,Men's,USD,2017-01-09
524,AVpfqqu3ilAPnD_xgBj5,"Men's Clarks, Keating Sandal",Clarks,Brown,64.95,Men's,USD,2017-01-11
525,AVpfrql6ilAPnD_xgUz-,Puma Roma Puff Print Training Men's Shoes Size,PUMA,BlackGreen,64.9,Men's,USD,2017-01-09
526,AVpfntigLJeJML43AnZv,Puma Tazon 6 Running Men's Shoes Size,PUMA,BlackSilver,64.9,Men's,USD,2017-01-11
527,AVpfMdDK1cnluZ0-f7PQ,Puma Roma Tk Fade Men's Shoes Size,PUMA,Red,64.9,Men's,USD,2017-01-09
528,AVpfalIp1cnluZ0-kXin,Puma Future Trinomic Swift Chain Men  Round Toe Synthetic  Sneakers,PUMA,Blue,64.9,Men's,USD,2017-01-11
529,AVpfQ10DilAPnD_xYY2i,Puma Roma Tk Fade Men's Shoes Size,PUMA,Italian PlumPurple,64.9,Men's,USD,2017-01-05
530,AVpfSJV8ilAPnD_xYzOq,Reebok Zig Ultra Gradeschool Kid's Shoes Size,Reebok,BlueVoltPinkYellowWhiteBlack,64.9,Men's,USD,2017-01-24
531,AVpfgqimilAPnD_xdCj3,Stacy Adams Sao Tandra Boots Men's Shoes Size,Stacy Adams,Straw,64.9,Men's,USD,2017-01-11
532,AVpe9eJBilAPnD_xR1B9,Nike Without A Doubt Basketball Men's Shoes Size,Nike,WhiteReflect SilverBlackCool Grey,64.83,Men's,USD,2017-01-11
533,AVpfSu_hilAPnD_xY_S-,New Balance Mxc90 Men  Round Toe Synthetic Multi Color Running Shoe,New Balance,Multicolor,63.99,Men's,USD,2017-01-09
534,AVpfRe_A1cnluZ0-hkzZ,Robert Wayne Benjamin Men  Square Toe Leather Brown Ankle Boot,Robert Wayne,Brown,63.99,Men's,USD,2017-01-11
535,AVpfIrgP1cnluZ0-erDw,Puma Cell Turin Perf   Round Toe Synthetic  Sneakers,PUMA,White,63.99,Men's,USD,2016-11-05
536,AVpfRJHALJeJML4357g0,Robert Wayne Easton Men   Leather Black Motorcycle Boot,Robert Wayne,Black,63.99,Men's,USD,2017-01-11
537,AVpe8Ks61cnluZ0-aTwK,Puma Drift Cat Iii L Men  Round Toe Leather Black Fashion Sneakers,PUMA,Black,63.98,Men's,USD,2016-11-11
538,AVpfEZUqilAPnD_xUQLz,"Work America Soft Toe 8  4e Round Toe Leather  Work Boot""",Work America,Black,63.98,Men's,USD,2016-11-10
539,AVpe-t5XLJeJML43ztPA,Puma Suede Mid Classic Men  Round Toe Suede Green Sneakers,PUMA,Green,63.98,Men's,USD,2016-11-09
540,AVpfJEMqLJeJML433RvY,Puma Roma Basic Men  Round Toe Canvas White Running Shoe,PUMA,White,63.98,Men's,USD,2016-11-09
541,AVpfalKIilAPnD_xbYTb,New Balance Men's 12 4e White/blue/black Running Shoes Me481wb1,New Balance,White,63.98,Men's,USD,2016-11-11
542,AVpfVZ--LJeJML437TcP,Nike Men's Zoom Hyperrev 2015 Basketball Shoe,Nike,Blue,63.74,Men's,USD,2016-04-06
543,AVpe4YbHLJeJML43xYFQ,New - Nike Hyperdunk 2014 Black Men's Basketball Shoes - Size 8,Nike,Black,63.74,Men's,USD,2016-04-11
544,AVpfPGWp1cnluZ0-gy0f,Puma Archive Lite Low Uo Men's Shoes Sizes,PUMA,NavyGrayBlack,63.07,Men's,USD,2016-11-11
545,AVpfAg2oLJeJML430Vrs,"Shoes For Crews Size 12 Plain Toe Boots, Unisex, Black, 5005",SHOES FOR CREWS,Black,63.0,Men's,USD,2017-01-11
546,AVpe4yKpilAPnD_xQGr7,Generic Surplus Mens Mid Deck Fashion Sneaker,Generic Surplus,Opal,62.99,Men's,USD,2017-01-08
547,AVpfXQESLJeJML4374CI,Asics Gel-saga Men's Running Sneakers 14 (new),ASICS,Gray,62.99,Men's,USD,2016-04-06
548,AVpfKqY11cnluZ0-fVCL,"Laredo Western Boots Mens Cowboy 7 Cowboy Zipper Brick 62007""",Laredo,Brick,62.99,Men's,USD,2016-10-15
549,AVpfP54a1cnluZ0-hDhI,K-swiss Washburn P   Round Toe Leather  Sneakers,K-swiss,White,62.99,Men's,USD,2016-10-05
550,AVpfUMu_LJeJML4366s7,Bogs Eugene    Round Toe Leather  Boot,Bogs,Brown,62.99,Men's,USD,2016-05-11
551,AVpfbMOMLJeJML438_us,Puma H-street Men  Round Toe Synthetic White Running Shoe,PUMA,White,62.99,Men's,USD,2016-10-03
552,AVpfeL75ilAPnD_xcVCN,Lacoste Kellson 6 Srm   Moc Toe Suede  Boat Shoe,Lacoste,Blue,62.99,Men's,USD,2016-09-24
553,AVpfkcA4LJeJML43_ntb,New Balance Numeric M533 Men  Round Toe Suede  Sneakers,New Balance Numeric,Black,62.99,Men's,USD,2017-01-11
554,AVpfCKpSilAPnD_xTfl2,Bearpaw Men's Mason M Ankle-high Leather Boot,Bearpaw,Brown,62.65,Men's,USD,2017-01-11
555,AVpfKu56ilAPnD_xWYeP,Nike Men's Zoom Winflo 2 Running Shoe,Nike,BlackWhiteAnthracite,62.37,Men's,USD,2017-01-24
556,AVpfqOLF1cnluZ0-o4yx,"Portwest Fw65 Regular Steelite Taskforce Boot, Black - Size 48 & 13",Portwest,Multicolor,62.21,Men's,USD,2017-01-11
557,AVpfjch21cnluZ0-m2IH,Polo Ralph Lauren Men's Ponteland-sk-ath Suede Ankle-high Suede Fashion Sneaker,Polo Ralph Lauren,Black,62.13,Men's,USD,2017-01-09
558,AVpfIEk61cnluZ0-ednT,"Portwest Fc60 Regular Compositelite Operis Safety Boot S3, Black - Size 45 & 10. 5",Portwest,Multicolor,62.1,Men's,USD,2017-01-11
559,AVpfV0W-LJeJML437byf,Nike Air Turf Raider Gradeschool Kid's Shoes Size,Nike,Lite CrimsonWhiteBlack,62.1,Men's,USD,2017-01-24
560,AVpe5RJD1cnluZ0-ZPau,"Portwest Fc60 Regular Compositelite Operis Safety Boot S3, Black - Size 48 & 13",Portwest,Multicolor,62.1,Men's,USD,2017-01-11
561,AVpfIN5ZLJeJML432_Ck,Nike Mens Trainerendor Skateboarding Shoes Green,Nike,Green,62.06,Men's,USD,2016-10-31
562,AVpfQqK-1cnluZ0-hTrR,"Portwest Fc60 Regular Compositelite Operis Safety Boot S3, Black - Size 43 & 9",Portwest,Multicolor,62.04,Men's,USD,2017-01-11
563,AVpgBpJ5ilAPnD_xmOl4,"Portwest Fc60 Regular Compositelite Operis Safety Boot S3, Black - Size 42 & 8",Portwest,Multicolor,62.01,Men's,USD,2017-01-11
564,AVpfiQ1filAPnD_xdfmS,Hi-tec Altitude Trek Mid I Wp Men  Round Toe Leather  Hiking Shoe,Hi-Tec,Brown,61.98,Men's,USD,2016-11-09
565,AVpfgjvtilAPnD_xdAml,"Portwest Fc60 Regular Compositelite Operis Safety Boot S3, Black - Size 40 & 6. 5",Portwest,Multicolor,61.97,Men's,USD,2017-01-11
566,AVpe-6L-LJeJML43zxfe,"Portwest Fc60 Regular Compositelite Operis Safety Boot S3, Black - Size 38 & 5",Portwest,Multicolor,61.92,Men's,USD,2017-01-11
567,AVpfKDkQ1cnluZ0-fIc6,Cat Men's Dougald Leather Ankle-high Leather Oxford Shoe,CAT,Oxblood,61.48,Men's,USD,2017-01-11
568,AVpfUXdHLJeJML436-M7,New Balance 574 Running Men's Shoes Size,New Balance,Green,61.4,Men's,USD,2017-01-24
569,AVpfUVVW1cnluZ0-if3b,New Balance 574 Stealth Nubuck Men's Shoes Size,New Balance,BlackWhite,61.4,Men's,USD,2017-01-11
570,AVpe6DgiLJeJML43yA42,Helly Hansen Knaster 2 Winter Boot Shoe - Mens,Helly Hansen,Black,61.05,Men's,USD,2016-03-15
571,AVpfp3VWilAPnD_xfybe,Nike Free 5.0 (gs) Training Junior's Shoes Size,Nike,WhiteVivid PinkPure Platinum,61.01,Men's,USD,2017-01-08
572,AVpfJXKELJeJML433YDP,Vans Era Ca   Round Toe Canvas  Sneakers,VANS,Multicolor,60.98,Men's,USD,2017-01-09
573,AVpe9JPR1cnluZ0-aqk7,Puma 76 Runner   Round Toe Suede  Sneakers,PUMA,Blue,60.98,Men's,USD,2016-11-11
574,AVpfaMFbilAPnD_xbRp8,Puma Future R698 Lite S Men  Round Toe Canvas White Running Shoe,PUMA,White,60.98,Men's,USD,2016-11-09
575,AVpe4L4DilAPnD_xP3jM,Nike Match Supreme Txt Premium Men's Shoes Size,Nike,BlackGym Red,60.74,Men's,USD,2017-01-11
576,AVpfpC4fLJeJML43BAZT,Jordan Nike Toddlers Flight 45 Basketball Shoes-black/orange/atomic Green/purple,Jordan,Black Purple Orange,60.68,Men's,USD,2017-01-24
577,AVpf2jybilAPnD_xjdB6,"Portwest Fc61 Regular Compositelite Operis Safety Shoe S3, Black - Size 46 & 11",Portwest,Multicolor,60.44,Men's,USD,2017-01-11
578,AVpe6pFN1cnluZ0-ZwYD,Nike Men's The Overplay Viii Basketball Shoe,Nike,BlkMtllc SlvrAnthrctFlt Slv,60.12,Men's,USD,2017-01-11
579,AVpfAdyNilAPnD_xS40n,Crocs Men's Kinsale Slip-on Ankle-high Canvas Athletic Boating Shoe,Crocs,BlackBlack,60.09,Men's,USD,2017-01-24
580,AVpfWkCkilAPnD_xaOKF,Pacific Trail Whittier Hiking Boots Men's Shoes Size,PACIFIC TRAIL,BrownBlackGrey,60.0,Men's,USD,2017-01-11
581,AVpe3-rxLJeJML43xNrJ,Converse Chuck Taylor All Star Back Zip Vin Twill Shoes Size,Converse,Turtle Dove,60.0,Men's,USD,2017-01-13
582,AVpfEddXLJeJML431tpT,Nike Free Trainer 3.0 (poison Green) Men's Running Shoes 12,Nike,Green,60.0,Men's,USD,2016-04-01
583,AVpfLzsmilAPnD_xWvcl,Reebok Ventilator Casual Men's Shoes Size,Reebok,NavyBerryWhite,59.99,Men's,USD,2017-01-24
584,AVpe7J4G1cnluZ0-Z8T8,Dc Men's Crisis Tx Lace-up Fashion Skateboarding Shoes Tan,DC,Tan,59.99,Men's,USD,2017-01-20
585,AVpfkaHn1cnluZ0-nJbZ,Cycleur De Luxe Crash Men  Round Toe Leather  Sneakers,Cycleur de Luxe,Blue,59.99,Men's,USD,2016-10-31
586,AVpfetOAilAPnD_xcej8,Converse Chuck Taylor Sawyer Ox Leather Shoes Size,Converse,White,59.99,Men's,USD,2017-01-25
587,AVpfsm_rLJeJML43CDni,Converse Chuck Taylor Leather Shoes Size,Converse,Chocolate,59.99,Men's,USD,2017-01-16
588,AVpe6Lif1cnluZ0-ZlY1,Puma R698 Grind Q4 Men  Round Toe Suede Black Sneakers,PUMA,Black,59.99,Men's,USD,2016-10-31
589,AVpfViHnilAPnD_xZ5Tc,New Balance W680  4e Round Toe Synthetic  Running Shoe,New Balance,Blue,59.99,Men's,USD,2017-01-24
590,AVpfJF75ilAPnD_xV2JU,Puma Super Elevate Nm   Round Toe Synthetic  Basketball Shoe,PUMA,Black,59.99,Men's,USD,2017-01-11
591,AVpfhuF_LJeJML43-yuV,Tommy Hilfiger Casey Men's Waterproof Duck Boots Snow Winter,Tommy Hilfiger,Light Brown,59.99,Men's,USD,2017-01-25
592,AVpfJ3TtilAPnD_xWGgB,Cole Haan Pinch Road Trip Men's Moc Boat Slip On Shoes,Cole Haan,Magnet Textile,59.99,Men's,USD,2017-01-18
593,AVpfmDS9ilAPnD_xep58,Skechers 64155 Black Skechers Shoes Men New Memory Foam Lace Up Dress Oxford Bicycle Toe 64155blk,Skechers,Black,59.99,Men's,USD,2016-03-29
594,AVpfn1DO1cnluZ0-oMB_,Vans Brigata Men  Round Toe Canvas Black Sneakers,VANS,Black,59.99,Men's,USD,2016-10-05
595,AVpfkrFX1cnluZ0-nOwW,Under Armour Drainster   Round Toe Synthetic  Sneakers,Under Armour,Gray,59.99,Men's,USD,2017-01-09
596,AVpe9SMT1cnluZ0-atym,Tesh Trigger Men  Round Toe Synthetic  Basketball Shoe,Tesh,Blue,59.99,Men's,USD,2017-01-11
597,AVpfkl6I1cnluZ0-nNJJ,Puma Basket Matte & Shine Men  Round Toe Patent Leather Blue Sneakers,PUMA,Blue,59.99,Men's,USD,2017-01-11
598,AVpfEBjuLJeJML431j7M,Puma Basket Citi Series Men  Round Toe Leather Black Sneakers,PUMA,Black,59.99,Men's,USD,2016-10-31
599,AVpe9qLgilAPnD_xR5So,Cycleur De Luxe Crash Men  Round Toe Leather  Sneakers,Cycleur de Luxe,Yellow,59.99,Men's,USD,2016-10-04
600,AVpf2uhu1cnluZ0-sgsj,Vans Authentic Decon Women   Suede Purple Fashion Sneakers,VANS,ScotchgardFigBlanco De Blanco,59.99,Men's,USD,2016-11-01
601,AVpfCp1u1cnluZ0-cnZA,Sperry Toddler Authentic Original Gore Boat Shoes In Brown,Sperry,Brown,59.99,Men's,USD,2017-01-16
602,AVpfDouyLJeJML431bGw,Puma Suede Archive Eco   Round Toe Suede  Fashion Sneakers,PUMA,Purple,59.98,Men's,USD,2016-11-09
603,AVpfjdWjilAPnD_xd3Fo,Keuka Suregrip Mens Host Black Dress Slip Resistant Work Shoes,Keuka SureGrip,Black,59.98,Men's,USD,2016-10-31
604,AVpfNGHuilAPnD_xXKKQ,Puma Suede Classic + Big Logo   Round Toe Suede  Sneakers,PUMA,Black,59.98,Men's,USD,2016-11-11
605,AVpfLlIaLJeJML434G3n,Keuka Suregrip Mens Steward Black Dress Slip Resistant Work Shoes,Keuka SureGrip,Black,59.98,Men's,USD,2017-01-11
606,AVpfWeflilAPnD_xaMbZ,"Men's Ecco, Cruise Sur Casual Leather Sandal",ECCO,Grey Light,59.97,Men's,USD,2017-01-11
607,AVpe_dBkLJeJML43z9jb,Mens Knee High Pirate Boots Black Halloween Accessory,ELLIE SHOES,Black,59.96,Men's,USD,2016-10-28
608,AVpfZrtUilAPnD_xbI_1,Creative Recreation Mens Dicoco Sneaker Shoe,Creative Recreation,WhiteRedBlueGreen Croc,59.95,Men's,USD,2015-11-03
609,AVpfhIsfilAPnD_xdLD-,Creative Recreation Men 'cesario Lo' Sneaker Shoes,Creative Recreation,Black,59.95,Men's,USD,2015-11-12
610,AVpfHRjbilAPnD_xVO3z,Truspec 9 Tac Assault Boot Black 115 Width: Regular 4062060,Tru-spec,Black,59.95,Men's,USD,2017-01-11
611,AVpe8Q7-LJeJML43y0bS,Truspec 9 Tac Assault Boot Black 8 Width: Regular 4062007,Tru-spec,Black,59.95,Men's,USD,2017-01-11
612,AVpfBEFe1cnluZ0-cDm7,Puma Faas 300 V2 Running Men's Shoes Size,PUMA,BlueLimeWhite,59.9,Men's,USD,2016-11-11
613,AVpfZnORLJeJML438kcG,Puma Suede Stripped Men's Shoes Size,PUMA,Navy,59.9,Men's,USD,2016-11-11
614,AVpe8y1sLJeJML43zA4b,Puma Mobium Elite M Men's Shoes Size,PUMA,TealNavyDove,59.9,Men's,USD,2016-11-09
615,AVpfaxsLLJeJML4384b7,Puma Sky 2 Hi Games Men's Shoes Size,PUMA,SilverRedBlack,59.9,Men's,USD,2017-01-09
616,AVpe5yEbLJeJML43x6Z-,Converse Cons Star Player Plus Hi Men's Shoes Size,Converse,RedBlackWhite,59.9,Men's,USD,2017-01-11
617,AVpfLM54LJeJML433-wQ,Reebok Reverse Jam X-man Kid's Shoes Size,Reebok,BlackYellowBlueWhite,59.9,Men's,USD,2017-01-24
618,AVpfDhZR1cnluZ0-c57f,Reebok Vero Iv Low Zig Trainer Baseball Men Shoe Size,Reebok,WhiteGreenBlack,59.9,Men's,USD,2017-01-24
619,AVpfJqLm1cnluZ0-fAFG,Reebok Classic Leather Men's Shoes Size,Reebok,WhiteWhiteGray,59.9,Men's,USD,2017-01-11
620,AVpfKV051cnluZ0-fOgq,Keuka Suregrip Mens Venture Black Athletic Slip Resistant Work Shoes,Keuka SureGrip,Black,59.89,Men's,USD,2017-01-11
621,AVpfshJ31cnluZ0-pkpz,Fitflop Mens Shuv Slip On Clog Shoe,Fitflop,Bungee Cord,59.49,Men's,USD,2016-08-02
622,AVpe8inoilAPnD_xRfJ9,New - Nike Air Jordan 1 Retro Low Og Red White Men's Basketball Shoes - Sz 11.5,Nike,White Red,59.49,Men's,USD,2016-04-11
623,AVpfGuyhLJeJML432fTG,New - Nike Hyperdunk + Silver Green Men's Basketball Shoes - Size 11,Nike,Silver Green,59.49,Men's,USD,2016-04-06
624,AVpfBSI-1cnluZ0-cIwL,New Puma Faas 300 S V2 Men's Running Training Shoes Size Us 10,PUMA,Multi-Color,59.47,Men's,USD,2016-05-07
625,AVpfKGQNLJeJML433nm3,Asics Gt 3000 2 Mens Gel Running Shoes Size 9.5 New Lightning Black Royal,ASICS,Silver Black Royal,59.42,Men's,USD,2016-04-18
626,AVpe-s_YLJeJML43zs60,Nike Men's Flex Trainer 6 W Men's Ankle-high Mesh Walking Shoe,Nike,WhiteAnthracitePure PlatinumWolf Grey,59.38,Men's,USD,2017-01-11
627,AVpfle7e1cnluZ0-ness,Kenneth Cole Men's Fence-ing Match Ankle-high Leather Fashion Sneaker,Kenneth Cole,White,59.07,Men's,USD,2016-03-13
628,AVpe8fwjLJeJML43y5ws,New Balance 610 Men's Shoes Size,New Balance,BlackGold RushGrey,58.99,Men's,USD,2016-10-15
629,AVpfOjb1ilAPnD_xXo1_,Dvs Yodeler Men  Round Toe Leather  Chukka Boot,Dvs,Brown,58.99,Men's,USD,2017-01-11
630,AVpfiVIzLJeJML43-9vQ,Puma Faas 600 V2 Nc Pow   Round Toe Synthetic  Running Shoe,PUMA,Black,58.98,Men's,USD,2016-11-11
631,AVpfBhBoilAPnD_xTQ7P,Adidas F50 Adizero Fg Mens Size 11.5 Soccer Boots/shoes Green Black B34852,adidas,Green,58.45,Men's,USD,2016-04-10
632,AVpfxn7wilAPnD_xiDNI,Asics Rush33 Men's Shoes Size,ASICS,NavyWhiteApple Green,58.33,Men's,USD,2017-01-11
633,AVpe5WKuilAPnD_xQUZe,"Toms Mens Classic Canvas Slip On Casual Loafer Shoe, Black/black, Us 9.5",TOMS,Red,58.0,Men's,USD,2016-11-05
634,AVpfPAhILJeJML435O_N,Tommy Hilfiger Herbie Men  Round Toe Synthetic  Boot,Tommy Hilfiger,Brown,57.99,Men's,USD,2016-11-05
635,AVpfypRTLJeJML43Dzy0,Crevo Dorville Men  Round Toe Leather  Chukka Boot,Crevo,Red,57.99,Men's,USD,2017-01-11
636,AVpfFEavilAPnD_xUfI4,Under Armour Glenrock Low Men  Round Toe Synthetic Gray Hiking Shoe,Under Armour,Gray,57.99,Men's,USD,2017-01-11
637,AVpf26kfLJeJML43FAwh,New Balance Numeric M358 Men  Round Toe Suede Brown Sneakers,New Balance Numeric,Brown,57.99,Men's,USD,2017-01-08
638,AVpe_bWNilAPnD_xShRX,Nike Dream Season V   Round Toe Synthetic  Sneakers,Nike,Black,57.99,Men's,USD,2016-06-10
639,AVpe7UIn1cnluZ0-aAG7,Puma Roma Basic Men  Round Toe Synthetic White Walking Shoe,PUMA,White,57.98,Men's,USD,2016-11-09
640,AVpftTZk1cnluZ0-pzRz,New Balance Mrush Men  Round Toe Synthetic  Running Shoe,New Balance,Yellow,57.98,Men's,USD,2016-11-09
641,AVpfTTxYilAPnD_xZLG3,Muk Luks Men's Scott Shoes,MUK LUKS,Camel,57.95,Men's,USD,2017-01-24
642,AVpfJAWVilAPnD_xV0S3,Nike Flex Experience Run Running Men's Shoes Size,Nike,PlatinumGreyAnthracite,57.93,Men's,USD,2017-01-08
643,AVpfWXuTilAPnD_xaKSU,New Adidas Duramo 6 M Men's Running Shoes Size Us 9,adidas,Red,57.77,Men's,USD,2016-04-11
644,AVpfoyS_LJeJML43A7qs,Dc Men's Studio Mid Tx Ankle-high Synthetic Fashion Sneaker,DC,Dc NavyWhite,57.55,Men's,USD,2017-01-11
645,AVpe41bv1cnluZ0-ZE2b,Dolomite Hawk Pro   Round Toe Leather  Hiking Boot,Dolomite,Green,56.99,Men's,USD,2016-11-14
646,AVpfCnQuLJeJML431FJB,Dolomite Hawk Pro   Round Toe Leather  Hiking Boot,Dolomite,Blue,56.98,Men's,USD,2016-11-10
647,AVpfa294LJeJML43856T,Puma Marble Men  Round Toe Canvas Black Sneakers,PUMA,Black,56.98,Men's,USD,2016-11-11
648,AVpfF8ax1cnluZ0-dwYo,The Generic Man Acm4109 Men  Round Toe Leather  Sneakers,The Generic Man,Red,56.98,Men's,USD,2016-11-10
649,AVpe4_79ilAPnD_xQL-L,Reebok Zcut Tr Training Kid's Shoes Size,Reebok,BlackGreenYellowLime,56.9,Men's,USD,2017-01-24
650,AVpe5y7JilAPnD_xQfJ0,New Balance Mx608 Men 2e Round Toe Leather Black Walking Shoe,New Balance,Black,55.99,Men's,USD,2016-11-05
651,AVpfMhZuilAPnD_xW-Zq,New Balance M520 Men 4e Round Toe Synthetic  Sneakers,New Balance,Green,55.99,Men's,USD,2016-10-31
652,AVpfYgD8ilAPnD_xazWz,Lugz Scavenger Men  Round Toe Suede Tan Boot,Lugz,Beige,55.99,Men's,USD,2017-01-11
653,AVpf2dLKilAPnD_xjbSz,"3n2 7845-35-150 Mofo Mens Baseball-softball Turf Training Shoes, Red 15. 0",3N2,Multicolor,55.91,Men's,USD,2017-01-11
654,AVpfn9GfilAPnD_xfO_d,Treds 17855 Treds Rubber Overshoe Boot,Treds,Blacks,55.78,Men's,USD,2016-05-20
655,AVpf4BUXLJeJML43FTGp,"3n2 7735-0101-105 Mid Cut Turf Trainer Shoe, Black - 10. 5",3N2,Black,55.76,Men's,USD,2016-10-29
656,AVpfXQD3ilAPnD_xabVb,"Chinook Trekker Series Snowshoes, 22",Chinook Technical Outdoor,Blue ,55.73,Men's,USD,2016-10-15
657,AVpfIX8jilAPnD_xVmdf,Reef Men's Fanning M Rasta 2 Low Top Rubber Sandal - 9m,Reef,Rasta ,55.0,Men's,USD,2017-01-11
658,AVpe8XRWLJeJML43y2lO,Pacific Trail Alta Jr Hiking Boots Kid's Shoes Size,PACIFIC TRAIL,GreyNavy,55.0,Men's,USD,2017-01-11
659,AVpfA-Nk1cnluZ0-cBgC,Pacific Trail Alta Jr Hiking Boots Kid's Shoes Size,PACIFIC TRAIL,GreyNavy,55.0,Men's,USD,2017-01-11
660,AVpfUjtILJeJML437CFY,Cold Front Men's Slusher Neoprene Waterproof Boot,Cold Front,Black,55.0,Men's,USD,2017-01-05
661,AVpe6-EEilAPnD_xQ674,Pacific Trail Alta Jr Hiking Boots Kid's Shoes Size,PACIFIC TRAIL,GreyPink,55.0,Men's,USD,2017-01-11
